_id,company/_id,company/about,company/backgroundImage,company/companyLocation,company/companyName,company/createdAt,company/culture,company/email,company/galleryImages/0,company/galleryImages/1,company/galleryImages/2,company/isPublished,company/kindOfEmployeeLookFor,company/logoURL,company/mission,company/paymentType,company/phone,company/sizeCompany,company/specialities,company/testimonials/0/content,company/testimonials/0/person,company/testimonials/0/position,company/testimonials/1/content,company/testimonials/1/person,company/testimonials/1/position,company/updatedAt,company/weOfferChallenges,company/weOfferKindOfChallenges,company/weOfferKindOfTrainings,company/weOfferTrainings,company/webSite,createdAt,email,jobs,numberOfJobs,updatedAt,company/testimonials/0,company/galleryImages/3,company/galleryImages/4,company/galleryImages/5,company/testimonials/2/content,company/testimonials/2/person,company/testimonials/2/position,company/youTubeLink,company/galleryImages/6,company/galleryImages/7,company/jobDisclaimer,company/paymentTypeOrdered,company/testimonials/1,company/testimonials/3/content,company/testimonials/4,company/galleryImages/8,company/galleryImages/9,company/galleryImages/10,company/galleryImages/11,company/testimonials/2,company/testimonials/3
5e363d4af3316e0e945b313a,5e363d60f3316e0e945b313c,"VestaSpace Technology Pvt Ltd is a Pune based new space company established in 2018 with a vision to lead the privatization of the satellite industry in India. We are currently developing an indigenous small satellite platform with a primary focus on assembly, integration, testing, and operation of satellite.<br /><br />CubeSat and nanosatellite has spurred the growth of the utilization of small satellites for industrial applications. In this decade we will see the utilization of small satellites for industrial applications of the scale.<br /><br /><br />At Vestaspace Technology Pvt Ltd we build application-agnostic Small Satellite platforms. Our vision is to offer Small Satellite/s coupled with Earth Station/s and Launch Service as an integrated solution or individually as a technology solution for our prospective customers.  <br /><br /><br /><br /><br />",,"A 7 RAHUL NAGAR HOUSING SOCIETY, RAHUL NAGAR, 411038, India",VESTA SPACE TECHNOLOGY PVT LTD,2020-02-02T03:09:20.944Z,,hr@vestaspacetech.net,,,,true,,/profile-pic/1580613822012.png,,free,,25-50 employees,"<b>Development </b><br /><br />1) Mission Analysis and Design <br />Vestaspace Technology Pvt Ltd has experience in Mission Analysis &amp; Design for commercial and exploration programs. We provide concrete mission operations plan through meticulous research and simulations based on your mission goals. Get to space faster.<br />2) Cubesat Technology <br />Vestaspace Technology Pvt Ltd provides state-of-the-art CubeSat platforms. We believe in long-term space mission value and therefore prefer to speak in numbers - give us your requirements and we will make sure to meet them. Unmatched performance and redundancy. Vestaspace technology Pvt Ltd provides solutions for all sizes between 1U &amp; 6U CubeSats.<br /><ul><li>Nanosatellite Technology </li></ul><br />Vestaspace Technology Pvt Ltd provides state-of-the-art Nano-satellite platforms. We believe in long-term space mission value and therefore prefer to speak in numbers - give us your requirements and we will make sure to meet them. Unmatched performance and redundancy. Vestaspace technology Pvt Ltd provides solutions for 1.5 u ,2u,3 u,6u.<br /><br />Launch Assits<br /><br />We work with launch operators to ensure perfect mission fit for space launch and orbit. Focus on your payload and let us worry about getting you to where you need to go. Our services include insurance for your mission.<br /><b></b>Digital Ground Station <br /><br />Vestaspace Technology Pvt Ltd offers unique digital access to cutting-edge Ground Station services based. The antennas are pre-configured to link automatically with communication modules, ensuring the fastest Ground Segment integration on the market. Schedule downlink sessions and access your data anywhere.<br /><br /><br /><br />",,,,,,,2020-03-29T13:04:11.906Z,,,,,www.vestaspacetech.net,2020-02-02T03:08:58.427Z,arunsureban@vestaspacetech.net,,0,2020-03-29T13:04:11.907Z,,,,,,,,,,,"Welcome to our Privacy Policy
Your privacy is critically important to us.
Vestaspacetech.net is located at:

Vestaspacetech.net
Rahul Nagar Kothrud, Pune
411038 - Maharasthra , India
918484916471
It is Vestaspacetech.net's policy to respect your privacy regarding any information we may collect while operating our website. This Privacy Policy applies to https://vestaspacetech.net (hereinafter, ""us"", ""we"", or ""https://vestaspacetech.net""). We respect your privacy and are committed to protecting personally identifiable information you may provide us through the Website. We have adopted this privacy policy (""Privacy Policy"") to explain what information may be collected on our Website, how we use this information, and under what circumstances we may disclose the information to third parties. This Privacy Policy applies only to information we collect through the Website and does not apply to our collection of information from other sources.

This Privacy Policy, together with the Terms and conditions posted on our Website, set forth the general rules and policies governing your use of our Website. Depending on your activities when visiting our Website, you may be required to agree to additional terms and conditions.

Website Visitors
Like most website operators, Vestaspacetech.net collects non-personally-identifying information of the sort that web browsers and servers typically make available, such as the browser type, language preference, referring site, and the date and time of each visitor request. Vestaspacetech.net's purpose in collecting non-personally identifying information is to better understand how Vestaspacetech.net's visitors use its website. From time to time, Vestaspacetech.net may release non-personally-identifying information in the aggregate, e.g., by publishing a report on trends in the usage of its website.

Vestaspacetech.net also collects potentially personally-identifying information like Internet Protocol (IP) addresses for logged in users and for users leaving comments on https://vestaspacetech.net blog posts. Vestaspacetech.net only discloses logged in user and commenter IP addresses under the same circumstances that it uses and discloses personally-identifying information as described below.

Gathering of Personally-Identifying Information
Certain visitors to Vestaspacetech.net's websites choose to interact with Vestaspacetech.net in ways that require Vestaspacetech.net to gather personally-identifying information. The amount and type of information that Vestaspacetech.net gathers depends on the nature of the interaction. For example, we ask visitors who sign up for a blog at https://vestaspacetech.net to provide a username and email address.

Security
The security of your Personal Information is important to us, but remember that no method of transmission over the Internet, or method of electronic storage is 100% secure. While we strive to use commercially acceptable means to protect your Personal Information, we cannot guarantee its absolute security.

Advertisements
Ads appearing on our website may be delivered to users by advertising partners, who may set cookies. These cookies allow the ad server to recognize your computer each time they send you an online advertisement to compile information about you or others who use your computer. This information allows ad networks to, among other things, deliver targeted advertisements that they believe will be of most interest to you. This Privacy Policy covers the use of cookies by Vestaspacetech.net and does not cover the use of cookies by any advertisers.

Links To External Sites
Our Service may contain links to external sites that are not operated by us. If you click on a third party link, you will be directed to that third party's site. We strongly advise you to review the Privacy Policy and terms and conditions of every site you visit.

We have no control over, and assume no responsibility for the content, privacy policies or practices of any third party sites, products or services.

Protection of Certain Personally-Identifying Information
Vestaspacetech.net discloses potentially personally-identifying and personally-identifying information only to those of its employees, contractors and affiliated organizations that (i) need to know that information in order to process it on Vestaspacetech.net's behalf or to provide services available at Vestaspacetech.net's website, and (ii) that have agreed not to disclose it to others. Some of those employees, contractors and affiliated organizations may be located outside of your home country; by using Vestaspacetech.net's website, you consent to the transfer of such information to them. Vestaspacetech.net will not rent or sell potentially personally-identifying and personally-identifying information to anyone. Other than to its employees, contractors and affiliated organizations, as described above, Vestaspacetech.net discloses potentially personally-identifying and personally-identifying information only in response to a subpoena, court order or other governmental request, or when Vestaspacetech.net believes in good faith that disclosure is reasonably necessary to protect the property or rights of Vestaspacetech.net, third parties or the public at large.

If you are a registered user of https://vestaspacetech.net and have supplied your email address, Vestaspacetech.net may occasionally send you an email to tell you about new features, solicit your feedback, or just keep you up to date with what's going on with Vestaspacetech.net and our products. We primarily use our blog to communicate this type of information, so we expect to keep this type of email to a minimum. If you send us a request (for example via a support email or via one of our feedback mechanisms), we reserve the right to publish it in order to help us clarify or respond to your request or to help us support other users. Vestaspacetech.net takes all measures reasonably necessary to protect against the unauthorized access, use, alteration or destruction of potentially personally-identifying and personally-identifying information.

Aggregated Statistics
Vestaspacetech.net may collect statistics about the behavior of visitors to its website. Vestaspacetech.net may display this information publicly or provide it to others. However, Vestaspacetech.net does not disclose your personally-identifying information.

Cookies
To enrich and perfect your online experience, Vestaspacetech.net uses ""Cookies"", similar technologies and services provided by others to display personalized content, appropriate advertising and store your preferences on your computer.

A cookie is a string of information that a website stores on a visitor's computer, and that the visitor's browser provides to the website each time the visitor returns. Vestaspacetech.net uses cookies to help Vestaspacetech.net identify and track visitors, their usage of https://vestaspacetech.net, and their website access preferences. Vestaspacetech.net visitors who do not wish to have cookies placed on their computers should set their browsers to refuse cookies before using Vestaspacetech.net's websites, with the drawback that certain features of Vestaspacetech.net's websites may not function properly without the aid of cookies.

By continuing to navigate our website without changing your cookie settings, you hereby acknowledge and agree to Vestaspacetech.net's use of cookies.

Privacy Policy Changes
Although most changes are likely to be minor, Vestaspacetech.net may change its Privacy Policy from time to time, and in Vestaspacetech.net's sole discretion. Vestaspacetech.net encourages visitors to frequently check this page for any changes to its Privacy Policy. Your continued use of this site after any change in this Privacy Policy will constitute your acceptance of such change.",pro,,,,,,,,,
5bf57e594739c05820a92eee,5bf57fa64739c05820a92eef,"The European Space Agency (ESA) is Europe’s gateway to space. Its mission is to shape the development of Europe’s space capability and ensure that investment in space continues to deliver benefits to the citizens of Europe and the world. ESA is an international organisation with 22 Member States. By coordinating the financial and intellectual resources of its members, it can undertake programmes and activities far beyond the scope of any single European country. ESA's headquarters are in Paris which is where policies and programmes are decided. ESA also has sites in a number of European countries, each of which has different responsibilities: <br /><ul><li>EAC, the European Astronauts Centre in Cologne, Germany</li><li>ESAC, the European Space Astronomy Centre, in Villanueva de la Canada, Madrid</li><li>ESOC, the European Space Operations Centre in Darmstadt, Germany</li><li>ESRIN, the ESA centre for Earth Observation, in Frascati, near Rome, Italy</li><li>ESTEC, the European Space Research and Technology Centre, Noordwijk</li><li>ECSAT, the European Centre for Space Applications and Telecommunications, Harwell, Oxfordshire, United Kingdom</li><li>ESA Redu Centre, Belgium. ESA also has liaison offices in Belgium, USA and Russia, a launch base in French Guiana and ground/tracking stations in various parts of the world</li></ul>",/profile-pic/1574021440639.jpg,France,European Space Agency - ESA,2018-11-21T15:54:14.949Z,,,https://spaceindividuals.com/var/www/images/96660e87daff579c4e750c771aec703a.jpg,https://spaceindividuals.com/var/www/images/365f70bf4cc79d786d315321025b18ac.jpg,/profile-pic/1573980955757.jpg,true,,/profile-pic/1568050646610.png,,enterprise,,1000+employees,"ESA’s job is to draw up the European space programme and carry it through. ESA's programmes are designed to find out more about Earth, its immediate space environment, our Solar System and the Universe, as well as to develop satellite-based technologies and services, and to promote European industries. ESA also works closely with space organisations outside Europe.",,,,,,,2018-11-21T15:54:14.949Z,,"The people who work at ESA are key to its success. The diverse nationalities, genders, cultural backgrounds, disciplines and generations here each bring their own special contribution to the Agency’s most valuable asset: our people. 

ESA is a family friendly environment offering flexible working arrangements and multiple benefits to its employees for greater work-life balance. 
",,,http://www.esa.int,2018-11-21T15:48:41.941Z,ZINEB.ELOMRI@ESA.INT,,95,2021-01-25T09:34:07.372Z,,/profile-pic/1573980958497.jpg,/profile-pic/1573980962865.jpg,/profile-pic/1573980966699.jpg,,,,https://www.youtube.com/watch?v=ixUAjZsLO3g,/profile-pic/1573980970268.jpg,/profile-pic/1573980973066.jpg,,,,,,,,,,,
5e53fedc1bd806455ac58ed9,5e53fff81bd806455ac58edb,"Hydrosat is a data analytics company based in Luxembourg, and we are determined to solve the world’s food challenges. We use space imagery to expand agricultural knowledge, help farmers grow more food, and conserve critical water resources. Our products will make farms more productive, enable companies in the agricultural and related industries to operate more efficiently, and improve Earth’s environment. <br /><br /><br />",/profile-pic/1582643982403.png,"Luxembourg City, Luxembourg",Hydrosat,2020-02-24T16:55:20.067Z,,jobs@hydrosat.com,,,,true,,/profile-pic/1582624173444.jpg,,enterprise,,1-25 employees,"We are building a data analytics lab that will apply proprietary algorithms to thermal imagery, and combine this with data fusion capabilities to extract valuable insights. We are looking for bright, creative and ambitious people who can work in a dynamic and collaborative start-up environment. Hydrosat is determined to change the way people use space imagery and revolutionize agriculture. <br /><br /><br />",,,,,,,2020-02-24T16:55:20.067Z,,"Our approach at Hydrosat is very entrepreneurial - we do not simply wait for opportunity, we create it. We believe that when inquisitive, resourceful, diligent minds join forces, great things happen! Our small but growing team is diverse yet united in our vision. <b><br /></b><b>If you've got what it takes, join our ranks and help shape Hydrosat's - and the world's - future.</b><b><br /></b><b><br /></b><i>Hydrosat is an equal opportunity workplace. We are committed to hiring top talent and creating an inclusive environment where all people can be and do their best.</i><br /><br /><br />",,,http://www.hydrosat.com/,2020-02-24T16:50:36.143Z,jobs@hydrosat.com,,1,2020-11-12T17:35:15.684Z,,,,,,,,,,,,enterprise,,,,,,,,,
5e674858278a81297f9673d9,5e6748de278a81297f9673e0,"<p><strong>The Institute of Space Systems is concerned with space technology.</strong></p><p><br/></p><p>Space technology is concerned with the orbital mechanics of satellites in medium Earth orbit. The research focuses on the exact calculation of satellite orbits, taking into account all the disturbing forces, predicting the path and the reentry of small satellites as well as the simulation of the formation and distribution of space debris (Space Debris) including the detection of object distribution densities for satellites, rocket stages and debris in near-Earth space.<br/></p>",,"Hermann-Blenk-Str. 23, Braunschweig, 38108, Germany",TU Braunschweig - Institute  of Space Systems,2020-03-10T07:59:26.844Z,,,,,,true,,/profile-pic/1583831706873.png,,free,,,"<p><strong>Research Portfolio at the Institute of Space Systems</strong></p><p><strong><br/></strong></p><p><b><a href=""http://space-systems.eu/index.php/en/science/spaceflight-technology"">W</a><a href=""https://www.dict.cc/englisch-deutsch/workgroup.html"">orkgroup</a> Space Debris</b></p><p>The aim of the Space Debris workgroup is to support sustainable space flight. Basis for all activities is the knowledge and application of general and higher orbital mechanics. The main research consists of the orbital dynamics of all objects on Earth orbits (space debris), orbit survey and orbit prediction, especially for light satellites and the re-entry of hazardous objects. The Space Debris workgroup belongs to the leading experts in the field of Space Debris modelling. These research activities are applied in several domains:Space Debris Modelling<br/>-    Modelling of individual sources: explosion- and collision fragments, solid  rocket motor dust and slag, NaK coolant droplets, ejecta, paint and MLI degradation, micrometeoroids<br/>-    Simulation of fragmentation events: estimation and prediction of time-invariant and spatial distribution of objects on arbitrary orbitsSpace Debris long term analyses<br/>-    Projecting the evolution of the future space debris environment<br/>-    Analyses of Space Debris mitigation techniques on the future environment<br/>-    Analyses of cascade effects due to collisions<br/>-    Impact of large constellations and small satellites on the long-term evolutionSpace Debris cost-benefit-analysis<br/>-    Safety precautions for active satellites<br/>-    Economics of debris mitigation techniquesSpace Debris risk analyses<br/>-    Particle flux analyses on satellite surfaces<br/>-    Analyses of penetration- and failure-probabilitySpace Debris observation<br/>-    Design of optical sensors and radars (monostatic, bistatic, phased array)<br/>-    Scheduling of measurement campaignsSpace Surveillance and Tracking System simulation<br/>-    Simulation of observation campaigns<br/>-    Performance analysis of single sensors and sensor networks<br/>-    Simulating cataloguing of space debris objects with different orbit determination methods, sensors, etc.Space technology education:<br/>-    Lectures, exercises, laboratories: Fundamentals of space technology, perturbated orbits, satellite techniques, space debris, manned spaceflight, mentoring and supervision of graduating students (MA/BA theses)<br/>The activities are accompanied by re-entry predictions of hazardous objects and simulating observations of Near Earth Objects.<br/>Members of the Space Debris workgroup are delegates for the German Aerospace Center to the Inter Agency Space Debris Coordination Committee (IADC).  </p><p><br/><b><a href=""http://space-systems.eu/index.php/en/science/satellite-technology""><b></b></a><b><a href=""http://space-systems.eu/index.php/en/science/spaceflight-technology"">W</a><a href=""https://www.dict.cc/englisch-deutsch/workgroup.html"">orkgroup</a></b> Satellite Technology</b></p><p>The workgroup satellite technology was founded in the course of the restructuring of the Institute of Space Systems. The Satellite Technology group examines the active removal of space debris. The main research areas include:</p><ul><li>Orbit and attitude control of spacecraft</li><li>Docking with non-cooperative targets</li><li>Development, testing and operation of small satellites</li><li>Development of novel docking mechanisms</li></ul><p>In the long term, the group plans the development of small satellites for on-orbit testing and verification of research results. For this purpose, the necessary infrastructure consisting of a satellite integration room and a ground station for communication is being established.New mission concepts for the implementation of &#34;Active Debris Removal&#34; are designed. In particular, uncooperative targets such as tumbling rocket upper stages are considered. These are to be stabilized via the docking of a servicer and thus prepared for a controlled re-entry. The focus here lies particularly on the multibody dynamics and attitude control in space.A docking mechanism for the servicer is under development on the basis of biologically inspired materials. Mechanisms based on adhesive bionic materials which mimic the properties of gecko feet are investigated.To validate the docking mechanism, as well as navigation techniques, a test environment is set up consisting of an air-bearing table, a robotic arm and several testing bodies (simulated experimental satellites). It is noteworthy that the experimental satellites do not require separate supply of compressed gas and thus long-term simulations are possible. </p><div><br/></div><div><a href=""http://space-systems.eu/index.php/en/science/ag-new-systems-and-technology""><b><b></b></b></a><b><b><a href=""http://space-systems.eu/index.php/en/science/spaceflight-technology"">W</a><a href=""https://www.dict.cc/englisch-deutsch/workgroup.html"">orkgroup</a></b> New Systems and Technology</b> </div><div>The workgroup „New Systems and Technologies” studies manned and unmanned exploration of space beyond Low Earth Orbit (LEO). Current focus is on the development of key technologies to support the construction of a future international lunar base and the utilization of space near the Moon.The main research areas of the group are:<ul><li>Propulsion systems for small satellites and space probes: Investigation and development of innovative propulsion concepts for cost-effective and flexible CubeSat missions beyond Low Earth Orbit. These propulsion systems shall allow high velocity changes, for example for self-propelled trajectories to the Moon or adjustments of orbital parameters.</li><li>Utilization of local resources: In-Space Resource Utilization (ISRU), such as processing the regolith of the lunar surface, enables substantial reductions of transport costs and a more flexible expansion of infrastructures on other planetary bodies without supply from Earth. The group develops processes and technologies, such as methods for additive manufacturing of structures from local mineral raw materials and for utilization of other resources, such as metals and water.</li><li>Lunar Science: The Moon itself represents a study subject for space sciences, but due to its unique features it is also an ideal location for scientific instruments and experiments such as telescopes. For these purposes, the group develops concepts for high-performance and cost effective science missions. The mission concepts build upon results from ISRU and propulsion research at the Institute of Space Systems.</li></ul>The activities are integrated into the work of the institute`s other groups and into national and international research projects. That participation allows to take part in the creation of the global space exploration roadmap and the identification of state-of-the art research topics.   <p></p></div>",,,,,,,2020-03-10T07:59:26.844Z,,,,,http://www.space-systems.eu/index.php/de/,2020-03-10T07:57:12.626Z,e.gamper@tu-braunschweig.de,,0,2020-03-29T13:00:55.709Z,,,,,,,,,,,,free,,,,,,,,,
5e7a4bc0f2202f54aa900b02,5e7a4bf7f2202f54aa900b04,"We are a mature small business, offering products and engineering services to enable your mission’s success. Since 1996, <b>a.i. solutions</b>’<b></b> proven capabilities and customized solutions have supported our nation’s defense and civilian space agencies for over 20 years.<br />",,"4500 Forbes Boulevard Suite 300, Lanham, 20706, United States of America","a.i. solutions, Inc.",2020-03-24T18:05:43.714Z,,,,,,true,,/profile-pic/1585078052321.png,,free,,250-500 employees,"For more than two decades, we have developed a reputation as a reliable partner who delivers exactly what our customers require. And, because we remain focused on our core capabilities, we continually refine our approaches to design even stronger, more innovative solutions in order to exceed customer expectations. That’s why some of the most recognizable government and commercial organizations trust us with the entire lifecycle of their space missions.<br /><br />",,,,,,,2020-03-24T18:05:43.714Z,,"We provide a challenging work environment that delivers the best solution while maximizing employee’s potential.  We achieve this daily by living our Core 4 Values: Customer, Team, Company, and Self, and by openly challenging actions inconsistent with these values. Our culture boasts a high bar and asks a lot of our Team – unapologetically. We expect our Team to not only help each other live the values, but hold each other responsible up, down and across the organization.<br />When it comes to taking care of the TEAM, we do it – no matter what. Instead of dictating how employees should take care of take care of themSELF, our approach is to allow maximum flexibility in making keys decision on benefits, finances, where you work, and how you get it done. Our goal is to create and support a environment that allows you to be your best self at home and the workplace. That’s where the magic happens!<br /><br /><br />",,,https://ai-solutions.com/,2020-03-24T18:04:48.138Z,cody.thompson@ai-solutions.com,,0,2020-03-24T19:35:48.107Z,,,,,,,,,,,"We are an equal opportunity employer intentional about building diverse teams that look different, think different, and develop solutions to really hard problems – differently. Inclusion plays just as much a part in our success as having diverse teams. We authentically recognize, understand, and appreciate differences, and are proud to connect across these differences through inclusion rather than insisting that everyone be, think, and act the same.

We are an Equal Employment/Affirmative Action employer. We do not discriminate in hiring on the basis of sex, gender identity, sexual orientation, race, color, religious creed, national origin, physical or mental disability, protected Veteran status, or any other characteristic protected by federal, state, or local law.

If you need a reasonable accommodation for any part of the employment process, please contact us by email at jobs@ai-solutions.com and let us know the nature of your request and your contact information. Requests for accommodation will be considered on a case-by-case basis. Please note that only inquiries concerning a request for reasonable accommodation will be responded to from this email address.",free,,,,,,,,,
5e7ca83666a98304f77832cb,5e7ca86966a98304f77832cd,"Technische Universität Dresden (TUD) is one of the largest technical universities in Germany and one of the leading and most dynamic institutions in the country. With 18 faculties in five Schools, it offers a wide range of 124 degree courses and covers a broad research spectrum. Its focuses Health Sciences, Biomedicine &amp; Bioengineering, Information Technology &amp; Microelectronics, Smart Materials &amp; Structures, Energy, Mobility &amp; Environment as well as Culture &amp; Societal Change are considered exemplary in Germany and throughout Europe.<br />",,"Dresden, Germany",Technische Universität Dresden,2020-03-26T13:04:41.017Z,,,,,,true,,/profile-pic/1585485769950.png,,free,,500-1000 employees,,,,,,,,2020-03-29T12:46:46.116Z,,,,,https://tu-dresden.de,2020-03-26T13:03:50.420Z,ascension@tu-dresden.de,,0,2020-03-29T12:46:46.116Z,,,,,,,,,,,,free,,,,,,,,,
5e6a6c4a550c766610d40a24,5e6a6c87550c766610d40a26,"Teaching and study, research, development and construction as well as continued education as part of life-long learning characterise the work of the Bremen University of Applied Sciences. With 40 institutes participating in interdisciplinary knowledge transfer, the University is a particularly competent partner for moderate-sized companies. All participants benefit from the University’s practical and application-oriented profile, its international orientation and diverse opportunities for collaboration between science and industry – not least the students.<br />",,"Neustadtswall 30, Bremen, 28199, Germany",Hochschule Bremen,2020-03-12T17:08:23.365Z,,,,,,true,,/profile-pic/1585486249793.png,,free,,500-1000 employees,,,,,,,,2020-03-12T17:08:23.365Z,,,,,https://www.hs-bremen.de/internet/en/index.html,2020-03-12T17:07:22.952Z,uwe.apel@hs-bremen.de,,0,2020-04-20T12:51:16.937Z,,,,,,,,,,,,free,,,,,,,,,
5e43da0388671b7fbc217dfc,5e43de6888671b7fbc217e3a,"Sen's vision is to democratize space using video to inform, educate, inspire and benefit all humanity.<br /><br />We are starved of independent, real-time and accessible satellite information about our ever-changing planet and future in space.<br /><br />As the natural and human worlds evolve and interact, our planet changes everyday. Sen's vision is to address the scarcity of data and awareness of large scale environmental and human events that affect hundreds of millions of people each year, providing a new media that empowers humanity to see both the evolution of the planet and the story of our exploration of space as we become a multi-world democracy.<br /><br />Sen's solution is streaming real-time videos from space to any device, providing useful information to help everyone—people, governments and industry—understand and respond better to our ever changing planet and multi-world future.<br />",,"Great Sutton St, London, EC1V, United Kingdom",Sen,2020-02-12T11:15:52.038Z,,,,,,true,,/profile-pic/1585486447230.png,,free,,250-500 employees,,,,,,,,2020-02-12T11:15:52.038Z,,,,,https://sen.com,2020-02-12T10:57:07.313Z,tea.tuur@sen.com,,0,2020-03-29T12:56:17.229Z,,,,,,,,,,,,free,,,,,,,,,
5e6620a9c5ec4e45df0136bc,5e6621bcc5ec4e45df0136c0,"The mission of Elecnor Deimos is to provide high-technology engineering solutions, as well as information systems, products and services of maximum quality, innovation and added-value to its customers.<br />The company was founded in 2001 aiming to develop and provide high-tech systems and engineering solutions. Elecnor Deimos is the technology branch of <a href=""http://www.elecnor.com/"">Elecnor</a>, one of the Spanish leading companies in engineering, infrastructure development and construction projects and a prominent investor in renewable energy, energy and environmental infrastructure and space.<br />All this provides Elecnor Deimos with the capacity for continued growth as well as a solid financial foundation. The knowledge and experience accumulated throughout the years allows the current aerospace market needs to be tackled with the company’s new business approach.<br />Excellence, commitment and innovation are the key principles inspiring Elecnor Deimos. The company is committed towards fulfilling customer needs and expectations.<br /><br />All products and services provided by Elecnor Deimos to its customers are subject to the systematic application of its Corporate Management System (CMS), comprising the integrated management of Quality, Environment, Health &amp; Safety, Information Security and IT Services.<br />",,"Ronda de Poniente 19, Tres Cantos, Madrid, 28760, Spain",Deimos Space,2020-03-09T11:00:12.855Z,,,,,,true,,/profile-pic/1585487243269.png,,free,,250-500 employees,,,,,,,,2020-03-09T11:00:12.855Z,,,,,https://www.elecnor-deimos.com,2020-03-09T10:55:37.626Z,chiara.solimini@deimos-space.com,,0,2020-03-29T13:10:41.075Z,,,,,,,,,,,,free,,,,,,,,,
5e27eb4e942b904dcd2767d7,5e27eba1942b904dcd2767d9,"<b>We are here.</b>Circling one star among hundreds of billions, in one galaxy among a hundred billion more, in a Universe that is vast and expanding ever faster – perhaps toward infinity. In the granular details of daily life, it’s easy to forget that we live in a place of astonishing grandeur and mystery.The Breakthrough Initiatives are a program of scientific and technological exploration, probing the big questions of life in the Universe: Are we alone? Are there habitable worlds in our galactic neighborhood? Can we make the great leap to the stars? And can we think and act together – as one world in the cosmos?<br /><b>Where is everybody?</b>So wondered the great physicist Enrico Fermi. The Universe is ancient and immense. Life, he reasoned, has had plenty of time to get started – and get smart. But we see no evidence of anything alive or intelligent in space. In the last five years, we have discovered that planets in the habitable zone of stars are common. Based on the numbers discovered so far, there are estimated to be billions more in our galaxy alone. Yet we are still in the dark about life. Are we really alone? Or are there others out there?It’s one of the biggest questions. And only science can answer it.<strong><br /></strong><strong>Breakthrough Listen</strong> is a $100 million program of astronomical observations in search of evidence of intelligent life beyond Earth. It is by far the most comprehensive, intensive and sensitive search ever undertaken for artificial radio and optical signals. A complete survey of the 1,000,000 nearest stars, the plane and center of our galaxy, and the 100 nearest galaxies. All data will be open to the public.<strong>Breakthrough Message</strong> is a $1 million competition to design a message representing Earth, life and humanity that could potentially be understood by another civilization. The aim is to encourage humanity to think together as one world, and to spark public debate about the ethics of sending messages beyond Earth.<br />",,"Luxembourg City, Luxembourg",Breakthrough Initatives,2020-01-22T06:28:49.375Z,,,,,,true,,/profile-pic/1585571692250.png,,free,,25-50 employees,,,,,,,,2020-01-22T06:28:49.375Z,,,,,https://breakthroughinitiatives.org,2020-01-22T06:27:26.139Z,drewjamie@gmail.com,,0,2020-03-30T12:37:50.884Z,,,,,,,,,,,,free,,,,,,,,,
5da08df4004abd60486729c6,5da08eae004abd60486729cc,"<p>AH Executives är en affärsutvecklande partner inom områdena Rekrytering, Interim, Konsult, Organisationsutveckling samt Karriärutveckling.<br/><br/>Utifrån flera års erfarenhet i ledande positioner har vi skapat en unik och framgångsrik modell där våra samlade kompetenser och processer ligger till grund för utvecklande och lyckade samarbeten. Modellen bygger på insikt och förståelse för våra uppdragsgivares verksamheter och branscher samt på kundanpassade processer. Den tillsammans med processerna gör det möjligt att effektivt kvalitetssäkra våra uppdrag och skapa möjligheter för vidareutveckling.<br/><br/>Våra uppdragsgivare finns inom flertalet branscher i Sverige och på den Nordiska marknaden.<br/><br/>För oss är det viktigt att såväl kandidater som uppdragsgivare upplever vårt samarbete som en inspirerande och lärande process. Det är också viktigt för alla berörda att säkra en hög etisk nivå i arbetet. AH Executives arbetar därför enligt yrkesetiska normer, regler och etik i linje med Sveriges Branschförening för Human Resource Konsulter och Föreningen Sveriges Executive Search Konsulters krav och rekommendationer.<br/></p>",,"Tegnérgatan 1 Stockholm 111 40,  Sweden",AH Executives AB,2019-10-11T14:16:14.747Z,,,,,,true,,/profile-pic/1585572055680.png,,free,,25-50 employees,,,,,,,,2019-10-11T14:16:14.747Z,,,,,https://ahexecutives.se,2019-10-11T14:13:08.749Z,inezaconsulting@gmail.com,,0,2020-03-30T12:42:34.916Z,,,,,,,,,,,,free,,,,,,,,,
5dc03c812aaa71657c6ca296,5dc03ca72aaa71657c6ca298,"<p>The Atlantic International Research Centre is an international collaborative framework to address global challenges and local priorities in the Atlantic Ocean. It promotes an integrative approach to space, climate, ocean and energy in the Atlantic, supported by emerging technological innovations and advances in data science, and through South-North and North-South cooperation.<br/><br/>The AIR Centre aims at becoming a leading internationally distributed and collaborative network. We want to act as a framework for scientific and technology collaboration and development of ideas, policies, research programmes and projects within the context of the Atlantic Ocean, aligning national priorities and global challenges through joint actions. Our activities are oriented to attract the youngsters and to foster local skilled job creation through “user-driven and open innovation platforms” that test new solutions and facilitate social appropriation of scientific knowledge. Collaborative action research should be transdisciplinary and involve start-ups, SMEs, large firms, engineering centres, research institutions and potential users throughout Atlantic regions.<br/></p>",,"Rua Gervásio Lima SN Praia da Vitoria 9760 – 472,  Portugal",AD AIR CENTRE,2019-11-04T14:58:47.200Z,,,,,,true,,/profile-pic/1585572639235.png,,free,,1-25 employees,,,,,,,,2019-11-04T14:58:47.200Z,,,,,https://www.aircentre.org,2019-11-04T14:58:09.979Z,info@aircentre.org,,0,2020-03-30T12:51:45.943Z,,,,,,,,,,,,free,,,,,,,,,
