VidID,User,Date,Comment
yRpLlJmRo2w,Hissan Azam,5 months ago,Nice way of teaching! 
yRpLlJmRo2w,SANKET,1 year ago,Best platform for learning.  
yRpLlJmRo2w,Asma Hijab,12 days ago,Today is my first video to learn java Thanks Maam :) 
yRpLlJmRo2w,Dishank Chauhan,1 year ago,Had been waiting for this for a very long time   
yRpLlJmRo2w,Ritik Singh,9 months ago,Java is really another world  
yRpLlJmRo2w,Manish PK TECHNICAL,1 year ago,Mind blowing lecture  
yRpLlJmRo2w,Vamshi Krishna,6 months ago,very detailed explanation 
yRpLlJmRo2w,Take Action,1 year ago (edited),Didi please provide notes with this course... Thank you 
yRpLlJmRo2w,officialbickyrajak,4 months ago,Looks so interesting  
yRpLlJmRo2w,Aneekesh Raj,1 year ago,DI  make video on How to crack top MNs in tier 2 collage or private collages  proper road map to this from 1st year to placement year  
xk4_1vDrzzo,Jonathan Shelvey,1 year ago,Who needs udemy when you have legends like this guy giving us knowledge for free 9.5K 
xk4_1vDrzzo,Fernando Balladares,3 months ago,these videos teach and explain coding concepts better than my college professors do. 10/10 recommend going through the whole entire masterclass you will not regret it  
xk4_1vDrzzo,Xeno Vanis,3 months ago,"Because of you sir and your videos, I succeeded in an access contest, and i made it to my dream school. Words aren t enough to express how grateful i am. Thank you BRO from the heart .  "
xk4_1vDrzzo,Adrian,4 days ago,"Only 2.5hrs in but i can feel how great this course , having studied several tutorials on udemy and youtube this definitely stands out. Thank you so much for making such a great content.  "
xk4_1vDrzzo,Saim Shahid,1 month ago,"I couldn t get proper education due to financial burden. I was depressed because I was lacking a proper skill and couldn t pursue a proper degree. I stumbled across freecodecamp and followed its lecture. Obviously, with my lack of proper education, I could not understand most of those lectures, and leaning the main languages was a dream. In the suggestion box, I found the bro. And brother I salute you! I can code more easily and better than I ever could. All your lectures helped me practice actual software and land my ass on a proper job, not much but enough! Thank you BRO!    "
xk4_1vDrzzo,Mateus Machado,2 weeks ago,"I even pulled up my notebook to write down stuff, this guy is so good at teaching, making it all understandable for a beginner  "
xk4_1vDrzzo,Daniel Sandu,1 year ago (edited),"All I could say is that with attention and patience, I learned in five hours of your course more than in four years of college. Thank you! 1.4K "
xk4_1vDrzzo,Awet Hagos,4 months ago,I learned in 19 Minutes a lot I need to know than I learned in a month in school! this guy deserves a great admiration! Thanks Bro   
xk4_1vDrzzo,まさきおう,4 months ago,This is so fascinating!! I literally start from 0 to basic knowledge of coding. I genuinely appreciate your all hard work on this video!  
xk4_1vDrzzo,Shaun Penman,1 month ago,I am currently in a back end coding boot camp. I just finished my Java section but I felt I really needed to go through it all again. This has been amazing in refreshing all of the information learned. This video is amazing! Thanks bro!  
xk4_1vDrzzo,Terry Jackson,4 months ago,"I took two semesters 10 years ago, so I forgot just about everything lol. But I m gonna pick it back up and I think these videos will help. Good on you to put out such a helpful video like this.  "
xk4_1vDrzzo,marknluz,1 month ago (edited),I am finally enjoying learning Java with these rapidly  moving step by step tutorials. I ve switched my IDE of choice to the one used here and couldn t be happier. This tutorial lays the groundwork using just the MAIN class rather than teaching user-defined classes right up front. Just enough basics to keep it interesting to the next level! Don t forget St Jude s!!!  
xk4_1vDrzzo,CreepyStripe,9 months ago,"For the beginners out there, who keep forgetting things, there is some advice for you. Keep practicing daily, Do weekly projects, make notes of what you understood and what you need. If you follow this you will become a developer for sure!  "
xk4_1vDrzzo,Exodiatic,3 months ago,"literally the best channel to learn coding. the lessons are short but effective, you learn basic stuff but they still are very important. thank you so much for putting the time and energy to make these videos! keep up the great work.  "
xk4_1vDrzzo,Nick,1 month ago,I am currently an information technology freshman who s looking for free courses like this to improve my programming skills. Out of all the videos I ve watched this is the best out of all of them because the way you explain makes it easy to understand. Thank you for sharing this knowledge for free. I hope you continue to do so.  
xk4_1vDrzzo,HAN LYU,1 month ago,Great videos! Definitely good for everybody who wants to learn a language. It would be nicer if there were more explanations about what happens if overflow happens or wrong inputs  
xk4_1vDrzzo,ProperCodex,2 months ago,This is so much better than the Java class I m in... Thank you for all this wonderful information! I ve learned more in 15 minutes than all of my classes up to now.  
xk4_1vDrzzo,Dopeypopey,9 days ago,"Needless to say, I have learned more from your video in a couple of hours than what I ve learned in months of college. Thank you so much!!  "
xk4_1vDrzzo,Penten,1 year ago,You know society is changing when there is a legend like this giving out knowledge for free 1.5K 
xk4_1vDrzzo,kennedy omondi,3 months ago,This is what I ve been looking for. Great mastery of coding and wonderful delivery   
xk4_1vDrzzo,Yassin D,7 days ago,"Great video Bro, I like the way you explain the concepts in an easy-to-understand manner. Keep the videos coming! "
xk4_1vDrzzo,Harsha Suresh,1 month ago (edited),Thank you so much for this amazing video!! Quick question: Does this cover data structures and algorithms as well? Thank you again!!  
xk4_1vDrzzo,Popart 2015,1 month ago (edited),My Notes: #1 - 3:56:02 - Override annotation @Override #2 - 4:10:28 - Table with all types of access level #3 - 4:10:42 - Packages are a collection of Classes    
xk4_1vDrzzo,Robert Zelić,2 days ago,Never in my life have i seen a more chad person. Helps people with free material(which is awesome) and then forwards donations for his work to children who need it. You are a good man BroCode.  
xk4_1vDrzzo,Eric Combs,1 year ago (edited),"This 12 hour video is amazing!  I am 7 hours in and plan to finish it.  I am enrolled in a college Java course.  This free video has taught me far more than my $2,000 class has.  You are a great teacher - and that’s coming from the 2020 IL State Teacher of the Year.  "
xk4_1vDrzzo,Dark_ colour5,3 months ago,I personally watched this video multiple times and really enjoyed the small tidbits of information that you get from each lesson it is just enough to know what you are doing and how to do it but not too much where it is unbearable which I feel a lot of courses struggle doing actually making learning Java a fun experience 
xk4_1vDrzzo,Dennis Muturi,4 months ago,"This is absolutely great stuff!!! The explanations are concise but very informative, thank you  "
xk4_1vDrzzo,Daniel Marin,3 weeks ago,"I just found you, I would imagine with all the coding I m doing (php, javascript, java) I would have found you earlier. Thanks for the huge work. When I was younger I would stay with a huge book in my hands and discuss programming issues on various forums. I have donated and encourage other people to do the same.   "
xk4_1vDrzzo,Gibson,4 months ago,"Really good for beginner!  Start from installation, clear explanation and direct to the main point.  I love it ! "
xk4_1vDrzzo,Jyprian Pelostratos,13 days ago,"Thank you bro for this video of yours. I was having problem with my activities in college but with the help of your video, I managed to have no problem in solving any activities by my professor. < "
xk4_1vDrzzo,Abdul Alim Mahir,1 year ago,"If you don t like watching a 12hours course, then don t watch. Just appreciate(LIKE) how much effort he took to make this course and other courses in his channel for free.   "
xk4_1vDrzzo,kenechukwu obiagazie,4 months ago,"Hey Bro, I just completed this tutorial. Actually took me a week and 2 days, and I m really grateful for the quality of free content I just consumed. You made java so easy for me. Thanks so much Bro. Moving over to Data Structures and Algorithm.  Keep up the good work. Thumbs Up  "
xk4_1vDrzzo,Dark Dots,5 months ago,This is such a nice refresher for college. Especially going over again all the distinctions that I forgot pretty much right away. 
xk4_1vDrzzo,Chopa Games,1 day ago,"Since next term we are learning Java at Uni, this was really nice crashcourse so I will be able to keep up with the tempo!.... Thanks Bro ! "
xk4_1vDrzzo,ayb,3 months ago,I am actually changing my career from mechanical engineering to software engineering. You helped me a lot with this course. Thank you soo much.  
xk4_1vDrzzo,Andrii,1 month ago,thank you so much for such an awesome course!! 
xk4_1vDrzzo,MusePing,1 year ago,"Just to add to how good this video is, he’s made a full PowerPoint presentation to go with the video, it’s fully edited, it has subtitles, he’s left time marks and also it’s completely free, this dude is a fucking mad lad  "
xk4_1vDrzzo,Yago Moreira,5 months ago,"A timeless content. Kudos to you, my friend.  "
xk4_1vDrzzo,T. Cán,3 months ago,This guy helped me through my study and kept my interest in coding while I d doubt on myself to become a good programmer. Thanks Bro Code!  
xk4_1vDrzzo,starman,5 days ago,I just finished the whole 12h thank you so much ! 
xk4_1vDrzzo,Chinmay Padhye,4 months ago,"Thanks for creating this amazing content, really insightful! "
xk4_1vDrzzo,Roger,3 weeks ago,Just finished the first section. Thanks for what you do. 
xk4_1vDrzzo,Alex,2 years ago,Dude just taught me in 12 hours more than school did in 12 years  
xk4_1vDrzzo,Olha Atamanchuk,3 months ago,"I really enjoy watching the videos and learning Java with Bro! The teaching manner is awesome, easy to understand and follow! "
xk4_1vDrzzo,Mohamed Ibrahim,4 months ago,"Such a great tutorial from a great programmer, thanks for providing such a course for free  "
xk4_1vDrzzo,ashkan mofakham,3 months ago,"It was wonderful, I enjoyed it, and how easy and smooth it was to teach "
xk4_1vDrzzo,Sharissa' s Channel,3 months ago,"Your course is going to help me Pass COP2250 Java this semester. Using the book and the teachers aids....but was having a hard time graphing these concepts. You make it easy to follow and understand. Bravo Mate !!! Appreciate ya""ll!  "
xk4_1vDrzzo,dougshamblin60,3 weeks ago,Thanks for all the work. Very well done. 
xk4_1vDrzzo,Sanskari Patrick,7 months ago,"Never thought this level of info could be given out for free. You are incredible bro, keep it up!  "
xk4_1vDrzzo,Burak Alay,4 months ago,"Bro, thank you for this amazing video. You can t even imagine what does this mean to me. "
xk4_1vDrzzo,Elihú 2000,5 months ago,Thanks for this amazing course. I m really loving it so far. 
xk4_1vDrzzo,My Music World,4 weeks ago (edited),Absolute Beginner  Day 1 (Done to #20) Day 2 (Done 3:00:31)  
xk4_1vDrzzo,Any Boiii,13 days ago,you are amazing for posting a free course for java. So much more people will know how to write one of the best programming languages. 
xk4_1vDrzzo,Nithin S,2 weeks ago,This course made me love Java !!! Keep it up bro   
xk4_1vDrzzo,kuhen25,1 year ago (edited),"Thank you for your time and effort, bro! I love the humour and the way you narrated the video. Excellent work, it really is! I can t give you enough thumbs up.  "
xk4_1vDrzzo,Morgstar2105,1 month ago,Thanks mate. Just getting into the course. Easy to follow and enjoyable 
xk4_1vDrzzo,Varsha G N,3 days ago,"Thank you so much for this video Because of you i got placed at big 4 ey  Coming from ece background it was really hard for me to learn about Java you made it really easy for me thank you so much, literally very grateful for you "
xk4_1vDrzzo,vide0gameCaster,1 month ago,Heard my second class of programming was going to introduce us to Java and Oriented Object programming and most seniors student warned us that this class is the most difficult class in the first year of SE.  So thx to you! I think I now gained a good edge. Big thx Bro!  
xk4_1vDrzzo,Любомир Цариняк,4 months ago,Thanks for such high quality course! The fact that it s free is great 
xk4_1vDrzzo,player 13,2 months ago,Just started and so far everything is understandable. Keep up the good work man. 
xk4_1vDrzzo,Coswayne Parker,1 year ago,So far I ve learned more from an hour in this video than I have the whole semester in class about actually programming. Thank you for being awesome bro!  
xk4_1vDrzzo,Ash,1 month ago,This is incredible- Thank you for making it free 
xk4_1vDrzzo,Yasiale Lopez,5 months ago,Thanks for all the great content. ️ 
xk4_1vDrzzo,RLeaders CompLab,3 months ago,"Very fantastic, it s the first time I have ever found a good tutorial. Thank you very much and courage "
xk4_1vDrzzo,Vsevolod Leonov,4 months ago,"Simply the best. Extremely high ratio of useful information per minute. The author does value the audience time, that is perfect! "
xk4_1vDrzzo,DARK VIP3R,1 year ago,I can t process how much work this must have taken.  Mad respect to you for making this video  
xk4_1vDrzzo,zabirke,3 months ago,"I saw this video around 1 year ago. Now, I made a document writer program by Java and earned by it. Bro Code, We cannot ever pay with money for what you did for us. Thank you , We appreciate it :) Our love will never end for you.  "
xk4_1vDrzzo,Tomyco Morris,4 months ago,So far I am enjoying and understanding everything this video is explaining and I am only 6 minutes in! Others I ve tried and it is either a snooze feast or doesn t get to the point at a pace you can follow. Look forward to making another comment after I finish. This is AWESOME! 
xk4_1vDrzzo,sik ret,2 months ago,starting this today and so far I think I m gonna learn more from this video than a full semester of a course I take as a computer science student lol 
xk4_1vDrzzo,fatma tarek,4 months ago,this is amazing  thank you so much for this playlist 
xk4_1vDrzzo,Somuah Emmanuel,2 months ago,Absolutely one of the best YouTube tutorials I have watched. I love it! 
xk4_1vDrzzo,Agenor,1 year ago,I m only 20 minutes in and this is awesome!! It s a perfect refresher course for anyone who s taken a Java/OOP 101 class before. Thank you so much for this!  
xk4_1vDrzzo,王Liam,5 months ago,It s a fascinating tutorial channel that teaches me a lot as a beginner. Bro makes java so easy to follow! thx 
xk4_1vDrzzo,Little Gliscor,4 months ago (edited),"Man you are doing a great job! Who even needs paid classes? If people like you are on YouTube to encourage teenagers like me to code. I started as a python programmer thought it was boring, completed html, intermediate in css, learning JS, meanwhile learning c++ and java. You are a legend! Finally found the best  place to learn programming for free. Keep it up! Great work!  "
xk4_1vDrzzo,Tumara Hall,2 months ago,A simple thank you!! This was exactly I needed to fix my array list! 
xk4_1vDrzzo,Jorge Gonzalez Perez,3 months ago,"Thank you for teaching us , it s very useful and you are  very knowledgeable! "
xk4_1vDrzzo,ayoub khalid,2 months ago,"Wow, I m really chocked! with you it tooks me 2days to understand what I needed 2months in the university. Thank you so much Man and don t stop please, because what you are sharing is crazy informative.....  "
xk4_1vDrzzo,1327 monnew,1 year ago,"this 12 hours  course takes me almost 1 month to learn and research , it s way batter than most professor !! thank you Bro  "
xk4_1vDrzzo,I'm from Iceland.,3 months ago,"Im on 44.exeptions handling atm and I wanna tell you, it is the best tutorial for beginners I ve seen, we get basics with awesome examples! Thank you BRO! < "
xk4_1vDrzzo,Olka,1 month ago,I ve just finished. Thank you very much!! I have several accounts on different websites with many courses and to be honest your is the best. You are so funny and creative what motivates me to become a good programmer to have the same ability to realise my jokes with java! 
xk4_1vDrzzo,Ta9sas,1 month ago,"This is really awesome, your example are on point and I understand everything. Thank you "
xk4_1vDrzzo,13 Mez,4 months ago,"Thanks for this tutorial man, it s so damn useful. "
xk4_1vDrzzo,PandaGang,2 months ago,Thank you  ! For all these info shared. It is a perfect start to understand this programming language . 
xk4_1vDrzzo,Myrto,1 year ago,This is by far the BEST Java full course on the planet. Educational and fun to watch.  
xk4_1vDrzzo,DeadEyeShooter88,4 months ago,4:41:16 2022-09-27 - can t wait to learn the rest of it really interesting staff with the best teacher i ve ever had :) 
xk4_1vDrzzo,davidsk8888,4 weeks ago,After 30 minutes of watching this video I would like to say a huge and massive thank you thank you bro Beginner Java student  
xk4_1vDrzzo,Angus Friel,10 days ago,Eating up this knowledge faster than the last 6 months in college! 2 days in and already I have learned more then being on my course. Power to the BroCode!! 
xk4_1vDrzzo,Dawid Muraszewski,5 months ago,"Great Job, Excellent stuff, description and tools :) "
xk4_1vDrzzo,mohamed mohamed,6 days ago,@BroCode. We would highly appreciated if you did a full course on spring frame or spring boot. Thank in advanced  
xk4_1vDrzzo,Harry,1 year ago,"I am half way through watching this, and its probably one of the most concise, easy to follow tutorials out there. A must watch for anyone getting into java  "
xk4_1vDrzzo,Let's Game,5 months ago,"thanks alot Bro, i have just started your java series but it really adds up when i try to follow along, "
xk4_1vDrzzo,redviolet99,2 weeks ago,Happy I found your channel. Very clear explanation which is easy to understand. Appreciated. ️ 
xk4_1vDrzzo,Tuấn Dương,1 month ago,Actuallly this video helps me a lot. Words cannot express how gratefull i feel to you  
xk4_1vDrzzo,Muhammad Syazwan,9 days ago,You re the best brother! Thank you so much for the knowledge! 
xk4_1vDrzzo,Cyrano DeBergerac,3 months ago,I learn the best from you especially because of the sense of humor involved . it makes me remember what I have learned. Thanks a lot for doing this. 
xk4_1vDrzzo,Monsta1291,7 months ago,"Awesome video man. I hope you re proud of yourself. Not just because you are great at many programming languages, but also because you are helping millions of people around the world trying to learn new skills or are struggling in college like me. Much love BRO <3  "
xk4_1vDrzzo,Ghost,5 months ago,You are so helpful and make learning fun! 
xk4_1vDrzzo,mrdhksan,11 days ago,Excellent! Can you let me know if there’s something specific that you set up which allows you to immediately see your Frame object? 
xk4_1vDrzzo,haifa sakly,2 months ago,Thank you ! This is amazing! 
xk4_1vDrzzo,HeightLight,3 months ago,man i love your videos even tho this is from 1 year ago this helped me so much my dream was to become a developer and i am in 2 hours in your video i learned so much i still gotta revise what i took so i dont forget but tysm man 
xk4_1vDrzzo,Dilber Keles,1 month ago,This is what I have been looking for. Thank you so much. 
xk4_1vDrzzo,Viktor Butorin,11 months ago,"Man, I can t tell how much I appreciate your course. Took several java courses before and now understand how awful and boring they were. You are precise and always to the point, thank you so much.  "
xk4_1vDrzzo,Ricky Schuckman,3 months ago,Ty !!! For all the info ; your class made me realize how  easy it was to code !!! Easy step by step instructions and now wow !!! I can write  code !!! Thanks again for the 101 !!! 
xk4_1vDrzzo,Cristiano Correia,2 weeks ago,Hey. You are great on this Curses. You cover most of the subject without wasting too much time with basic stuff or repeating 10x what you already said. 
xk4_1vDrzzo,The Reel Rant Reviewer,1 month ago,Great Video and effort put into teaching others. Thank You!! 
xk4_1vDrzzo,Romica Simon,3 weeks ago,"You are Amazing, BRO!    Appreciate your work and effort in this fantastic course.   "
xk4_1vDrzzo,Silz Ara,3 months ago,"Thank you for the free tutorials, learned more from it! "
xk4_1vDrzzo,Drinkwatrr,1 year ago,"These videos are gems, nobody except you actually makes programming tutorials that are genuinely easy to understand and also fun to do  "
xk4_1vDrzzo,Minnie Mouse,4 months ago,"Bro, I think I just learned in 45 minutes what it took my professor 5 weeks to teach and you gave better explanations about why I m doing stuff. Thanks! "
xk4_1vDrzzo,Anurag,5 months ago,"Bro, this video was so informative and funny at the same time. You explain complex concepts better than my college teacher xD "
xk4_1vDrzzo,ujwal basnet,11 days ago (edited),"Best Tutorial Ever in JAVA, Surfed several other videos  , even Udemy too But Finally  able to got the Tutorial I wanted .Hats off  "
xk4_1vDrzzo,victoria huerta,22 hours ago,You are going to be the reason why I pass all my classes 
xk4_1vDrzzo,Mala “Mala” Kongprachith,1 month ago,One of the best videos to start learning Java from Scratch so far! 
xk4_1vDrzzo,CatCen,1 year ago,This is the best java course that I have ever seen my prof tries to explain all those things during the whole semester and this incredible dude clarifies everything within 12 hours... insane!  
xk4_1vDrzzo,Hans,4 months ago,"this is teaching me so much, thank you, i really appreciate this "
xk4_1vDrzzo,Aleksandar Milanovic,3 months ago,"As all great people, you re not aware how magnificent is this what you re doing. All the best "
xk4_1vDrzzo,William Recinos-Alfaro,20 hours ago,This video explained everything 1000 times better than my professor!! Loved it. 
xk4_1vDrzzo,marknluz,1 month ago,Great tutorial at a pace that is easy to follow. 
xk4_1vDrzzo,Yacine Hima,4 weeks ago,Keep inspiring us Bro ! thanks a lot 
xk4_1vDrzzo,sid A_G,1 year ago,THIS IS 10X BETTER THAN A PAID UDEMY COURSE  
xk4_1vDrzzo,Terri Isidro,13 days ago,"Bro code s java course is EXCELLENT! Thanks to you, and I m also happy to donate to the cause you selected. Beautiful action and sentiment to go along w/ the quality course. :) < "
xk4_1vDrzzo,Harish A,2 months ago,This is my second course here.. Great resource for beginners to understand the concepts clearly and efficient way. Thank you Bro 
xk4_1vDrzzo,Kovács I.,3 months ago,"Thanks a lot, i cant describe how much i like this tutorial. "
xk4_1vDrzzo,TIAN,8 days ago,This is far better than my professors teaching java. Thank you for existing bro code. 
xk4_1vDrzzo,COPYCATT,1 year ago,I love this. Straight to the point with really clear examples. This is such a gem!  
xk4_1vDrzzo,Senthil Prabhu T.S.S,4 months ago,Great initiative. Thanks for the tutorial. Does this video cover any frameworks or just core Java ? 
xk4_1vDrzzo,Dakota Pritt,3 months ago,You are a legit life saver and legend! Thank you for this ! 
xk4_1vDrzzo,Kyla Dimaculangan,3 weeks ago,Crazy how I should ve learned all of this back in college yet retained little to no information now like 6 years later. How in the world did I graduate again? Thanks for the free full course. I might need the refresher. 
xk4_1vDrzzo,Jordan Brimley,3 months ago,"With how helpful this video has been, it was the easiest Like.  As I ve been watching the videos, I couldn t help but be curious about the ""D&D Character Builder"" and ""D&D Map Builder"" Sections and wonder if those are anywhere that can be found! Thank you :) "
xk4_1vDrzzo,efrem tesfai,2 months ago,Bro u r transforming us from zero to heroe.God bless u for such inredible work to help us for free. 
xk4_1vDrzzo,Nuhan Hasan,1 year ago,The humor makes this 10 times better. Imagine udemy when you have this guy lmao. People like you make the world a better place. Great tutorial!  
xk4_1vDrzzo,cera ben,3 months ago,Broo this is such a helpful video Im finally starting to grasp java like it was so confusing before so thanks dude you really be doing Gods work out here 
xk4_1vDrzzo,Juana Laxalde,5 months ago,Your teaching skills are insanely good and so is your sense of humour  thank you for this course!!!! 
xk4_1vDrzzo,Matteo FM,2 months ago,By far the best teacher on youtube for coding! keep up the good work bro 
xk4_1vDrzzo,Inspire someone,5 months ago,"Bro you are an amazing teacher and programmer, i love the content you sharing/teaching, i never knew that i could learn that much just from you tube. i wish all the best for you! "
xk4_1vDrzzo,Simply Gias,2 months ago,"Thank you so much for making this video, ur litterally a legend, giving knowledge for free and helping millions of peoples. If i d have to list superheroes in real life, u would be one of them. "
xk4_1vDrzzo,Nic Ackley,6 months ago,"My only regret upon finding your channel is that I didn t find it sooner! Would have been really handy taking principles of programming whilst using JGrasp... Eclipse is far superior, and your explanations and humor help to keep the focus up and the stress down. Well done!  "
xk4_1vDrzzo,Chad,1 month ago,"bro u spend more than 12 hours of your life teaching how to code and dont ask for any money, just a simple click on few buttons man u totally deserve it.  "
xk4_1vDrzzo,Petr Malec,5 months ago,Amazing tutorial thank you so much I can t even imagine the work that went behind it. You definitely have a place reserved in heaven! 
xk4_1vDrzzo,LethalBacon,1 month ago,12 hours of pure happiness. Thank you bro code! 
xk4_1vDrzzo,Daniel White,4 months ago,"You could compare two topics for example, ""if statements"" with ""input"" in my opinion that would be more effective), thx for lesson, buddy, you are legend! "
xk4_1vDrzzo,Thomas Lee,3 months ago,Really appreciate your great free tutorial. 
xk4_1vDrzzo,Ashkan Eghbali,1 year ago,"Very well prepared, beautifully presented, humorous and dynamic. We need a lot more of you in our education system Bro. Thank you  "
xk4_1vDrzzo,E T,4 months ago (edited),"Thank you so much man, helped me a lot. Haven t finished the whole vid but it was very helpful so far. "
xk4_1vDrzzo,Nelson Pereira,4 months ago,I am only 1 hour in but the quality is superb...Much respect  Bro 
xk4_1vDrzzo,SWKS,1 month ago,"Sincerely thanking creator like Bro. My school just expect us to learn Java beforehand, throwing homework at us in week 1 while I know nothing at all about Java... thanks again Bro for saving us "
xk4_1vDrzzo,Dragomir Petrov,5 months ago,"Awesome as usual. Thank you, Bro! "
xk4_1vDrzzo,The wonderful world of Gabriel’s mind,1 month ago (edited),Dude i am on a rainbow now with your vids making me a software engineer in a few months. PROGRAMMING IS SO EASY AND PRODUCTIVE! 
xk4_1vDrzzo,ROYALE LION,1 year ago,Started from scratch! Day 1 at 1:16:29  
xk4_1vDrzzo,-Shadow-,5 months ago,"My mother tongue is not English but I understand everything, thank you for explaining very well. :)  "
xk4_1vDrzzo,Eric hope Prince,1 month ago,This was good and helpful. Thank you. All the best! 
xk4_1vDrzzo,yilmaz guz,2 months ago,One of the best java training video on earth including paid ones. Thanks very much.  
xk4_1vDrzzo,bob hoste,3 months ago,"Bro, I like the way you code! thank you for the class! I m studying @ school, but this went a lot better. grtz "
xk4_1vDrzzo,Nivetha,1 month ago,10/10 I have never seen such a java tutorial  for free. God bless you for your work 
xk4_1vDrzzo,A Stick Fighter,10 months ago,I just came here to learn so I could make a minecraft mod but this man has brought the entirety of college into a 12 hour video. Truly amazing work.  
xk4_1vDrzzo,Goxy Eagle,3 months ago,Finally Java tutorial for absolute beginners  Thank you so much  
xk4_1vDrzzo,Stefo,5 months ago,"Amazing tutorials! Thank you, dude! "
xk4_1vDrzzo,Elizabeth sia Kebbie,1 month ago,Your channel is the best and your teachings are very understandable am really great full to be part of your channel because I want to be a programmer and a coder so your teaching really helping me keep the good work 
xk4_1vDrzzo,andypandy2625,4 months ago,The best java tutorial I have found.  The Bro explains it all in a way a beginner can understand.  I love your work legend. 
xk4_1vDrzzo,Mary David,3 months ago,"Bro, you are a genius. More grace. I have learnt more from you than in the classroom.Keep soaring!!! "
xk4_1vDrzzo,Amirhosein Barati,1 year ago (edited),"I can t believe that some guy like bro is existing , making all of this  programming languages  courses for free which you can t find sth that he didn t tell and the patience and explanantion make you to continue watching .absoulutly insane . thanks men for being here  "
xk4_1vDrzzo,Ionita Grasu,3 months ago,I find very useful your work! 
xk4_1vDrzzo,TheGamingGuide,5 months ago,"I m just starting this video, and I m feeling great about this. This video is already great. "
xk4_1vDrzzo,Bharti Rankhambe,2 months ago,Thank you for this upload! This is a life saver!  
xk4_1vDrzzo,Thomas Folmer Bertelsen,4 months ago,"Definitely worth the time investment. Have learned more in 5 hours so far, than I have the first few months in my OOP class  "
xk4_1vDrzzo,Saranya Fisher,1 month ago,You’re awesome!! Keep doing good  
xk4_1vDrzzo,Jammin' Coder,1 year ago,"This is what I ve been looking for!! Coming from Python this is awesome, I can pick out time-stamps on topics I don t understand, watch them, and move to the next topic I want. I only have one question: why do you not have at least 1M subs??    "
xk4_1vDrzzo,Jacqueline Zapata Saavedra,4 months ago,"If you are looking for a good help video!! I recommend this video to you!! I have been struggling myself this semester . Also, he teaches how to use Eclipse !!!!!!!! This guy is amazing! Congratulations  "
xk4_1vDrzzo,Paul Pablu,4 months ago,"Thank you so much bro, I m learning because of your videos. God bless! "
xk4_1vDrzzo,Tassneem Altaf,3 weeks ago,Loved every bit of this video.. Thanks a ton!! 
xk4_1vDrzzo,Kenny P,5 months ago,"I m taking a java class online. I am watching little snippets of this video to hope to get a better grasp at everything. I discovered the 12 hour video for python last term a little too late. I may still revisit that video some day, but I am glad there s one for java, too. I like there are timestamps, but so far my class is following a similar format. "
xk4_1vDrzzo,Empty Slot,10 days ago,Lessons for all = love for the author. Thx a lot man! 
xk4_1vDrzzo,Melvic Sabando,1 year ago,"It s just first episode but I already learned a lot. Thank you for your time and effort. And thank you for giving us knowledge for free. You re a legend, bro!  "
xk4_1vDrzzo,Anuj Chaurasiya,2 months ago,I just love the way you are explaining things in a very basic manner MR @brocode 
xk4_1vDrzzo,Spartan,3 months ago,Bro you are doing an amazing job with the explanation now I don t have to afford expensive courses thank you G 
xk4_1vDrzzo,Saska Ivanovska,3 months ago,"Great,  beautifully explained. "
xk4_1vDrzzo,Elka Lyutakova,5 months ago,Amazing video . Keep it up ! 
xk4_1vDrzzo,Linh Dang,2 months ago,"Thank you very much, sir. I really appreciate it! "
xk4_1vDrzzo,Myxtq,9 months ago (edited),Currently 5 hours in. Fantastic course. Edit: Just finished. Gonna take a look at data structures next   
xk4_1vDrzzo,Mindia Shantadze,4 months ago (edited),This is one of the best programming courses I have ever seen. Great job  
xk4_1vDrzzo,Fri3ndy,5 months ago,"The video is very useful and helps me to study and learn new things, thank you very much for such a great work! "
xk4_1vDrzzo,O carinha que mora logo ali,2 weeks ago,Eu sou brasileiro e aprendi muito em poucos minutos de video - imagina quando eu terminar.  
xk4_1vDrzzo,Rainbow Nineteen,1 day ago,Amazing Precise Accurate & Incredible Video  
xk4_1vDrzzo,Lia Skywalker,2 months ago,"I was looking for a good clear Java tutorial, and I noticed your video by chance  and so far, this is the best simplest clearest Java course I have seen  and I keep watching  Thanks Bro "
xk4_1vDrzzo,Alex Campbell,1 year ago,"Even though I ve learned java years ago, this still taught me some things I didn t know, really great tutorial.  "
xk4_1vDrzzo,Bharat Nair,4 months ago,"planning to brush up my Java concepts and jump from C++ to Java for DSA, let s see how this goes! "
xk4_1vDrzzo,Everton Dias,2 months ago,"Muito obrigado, Bro!  Thanks, Bro! I ll learn Java through your twelve hours video!! "
xk4_1vDrzzo,Paffff,1 month ago,great video course I understand it completly as a beginner!  
xk4_1vDrzzo,Sejin Majnaric,5 months ago,The best Java course out on the web!!! Thank you so much for creating these awesome contents! 
xk4_1vDrzzo,master john,3 months ago,"hey Bro i love how you teach. i haven t been in a java class, but  with you, your gifted in teaching coz i can follow and understnd well. thank you so much "
xk4_1vDrzzo,Soup Trader,1 year ago,This video is legit everything i went through during my first course of computer-engineering and i failed the test so watching this is helping a tremendous amount.  
xk4_1vDrzzo,Enock Wusah,4 months ago,"Bro, kudos you do all!! Am in the college now and they re teaching me java for just one semester and it s tedious...but uve made it loving...thanks for this message...love you !!!  "
xk4_1vDrzzo,Annoying Person,3 months ago,"I finally watched the whole video after almost a month, thank you man!! "
